NCM;Descrição;Mínimo;Máximo;I.I;IPI;PIS;COFINS;ICMS
85161000;"AQUEC.ELÉT.DE ÁGUA, INCLUÍDOS OS DE
IMERSÃO";2,0410;4,0822;;;;;
85162100;RADIADORES DE ACUMULAÇÃO;5,0258;8,5870;;;;;
85162900;"OUTS.APS.ELÉT. AQUEC.AMBIENTES,
SOLO E SEMEL.";3,4029;10,3030;;;;;
85163100;SECADORES DE CABELO;5,8541;10,1002;;;;;
85163200;"OUTROS AP.ELÉT. P/ARRANJOS DO
CABELO";4,8390;6,2490;;;;;
85163300;APARELHOS ELÉTRICOS PARA SECAR AS MÃOS;3,4417;6,0186;;;;;
85164000;"FERROS ELÉTRICOS
DE PASSAR";2,7534;4,2297;;;;;
85165000;FORNO DE MICROONDAS;4,0520;9,5925;;;;;
85166000;"OUTS.FORNOS, FOGÕES D/COZ.,
FOGAREIROS,ETC";4,6584;6,0165;;;;;
85167100;APAR.P/PREPARAÇÃO DE CAFÉ OU DE CHÁ;3,4000;4,2306;;;;;
85167200;"TORRADEIRAS DE PÃO,
ELETROTÉRMICAS";3,3042;4,2318;;;;;
85167910;PANELAS ELETROTÉRMICAS;3,0428;5,0467;;;;;
85167920;"FRITADORAS
ELETROTÉRMICAS";3,9819;4,7905;;;;;
85167990;OUTS.APARS. ELETROTÉRMICOS, USO DOMÉSTICO;6,1026;15,8927;;;;;
85168010;"RESISTÊNCIAS D/AQUEC.P/APAR.
D/PRESENTE POS.";1,4597;4,0689;;;;;
85168090;OUTRAS RESISTÊNCIAS DE AQUECIMENTO;58,1634;45,6579;;;;;
85169000;"PTS D/AQUECEDS. ELÉTR/APS.ELÉTR.
P/AQUEC.ETC.";83,5397;207,8607;;;;;
85171100;APARS.TELEFÔNICOS P/FIO CONJ.C/APAR. TEL.S/FIO;1,7388;16,4487;;;;;
85171300;"-- Telefones inteligentes
(smartphones)";32,5000;48,3779;;;;;
85171410;De radiotelefonia, analógicos;31,4797;34,4865;;;;;
85171431;Portáteis;33,2590;36,1016;;;;;
85171432;Fixos, sem fonte própria de energia;2,9389;59,8356;;;;;
85171439;Outros;8,5713;21,9015;;;;;
85171490;Outros;24,6927;23,2635;;;;;
85171830;Não combinados com outros aparelhos;45,8752;67,0233;;;;;
85171890;Outros;43,5534;61,9075;;;;;
85176130;"AP.TRANSM. TELEFONIA CELULAR
P/ESTAÇÃO BASE";4,0640;16,5416;;;;;
85176199;OUTS.APAR.TRANSM. C/RECEPTOR INCORPORADO;67,6478;153,2703;;;;;
85176214;"CONCENT.LINHAS ASSINANTES(TERM.
CENT./REMOT.)";26,3181;55,8255;;;;;
85176215;Multiplexadores;22,6179;42,6330;;;;;
85176229;OUTS.CENTR.AUT. COMUT.LINH.TEL.EXC. VIDEOTEXTO;17,2154;54,4320;;;;;
85176234;Aparelhos para comutação de pacotes de dados (switches);19,3263;30,8046;;;;;
85176239;OUTS.AP.COMUTAÇÃO P/TELEFONIA E TELEGRAFIA;39,7531;72,6899;;;;;
85176241;Roteadores digitais c/capacid. d/conexão s/fio;4,9227;8,1809;;;;;
85176249;OUTROS ROTEADORES DIGITAIS;21,1794;63,5125;;;;;
85176251;EQUIP. TERMINAIS/REPETID. EM LINHAS METÁLICAS;1,9401;10,7317;;;;;
85176252;"Terminais ou repetidores sobre linhas de fibras
ópticas, com";20,5729;31,8797;;;;;
85176254;"Distribuidores de conexões para redes (""hubs"")";31,7781;75,7293;;;;;
85176255;"Moduladores- demoduladores
(modems)";16,2532;42,5102;;;;;
85176256;Interfones;11,7811;99,5195;;;;;
85176259;OUTS.EQUIPAMENTOS TERMINAIS OU REPETIDORES;11,9899;13,1675;;;;;
85176262;APAR.TRANSMISS. RECEPT.D/TELEF. CELULAR;12,4499;58,9919;;;;;
85176265;OUTROS APAR. TRANSMISS.RECEP. D/TELEC.P/SATéLITE;68,6244;80,7614;;;;;
85176272;De frequência inferior a 15 GHz e de taxa de transmissão inf;6,6851;52,3462;;;;;
85176273;Interfones;41,0827;35,7315;;;;;
85176277;"Outros, de frequência
inferior a 15 GHz";6,5254;25,8062;;;;;
85176279;OUTS.APAR. D/RADIOTELEF. RADIOTELEG.,DIGITAIS;24,6141;59,9286;;;;;
85176291;"AP.TRANSMIS. RADIOTELEFONIA/RADI
OTELEGRAFIA";31,2593;35,6206;;;;;
85176294;"TRADUT. D/PROTOCOLOS
P/INTERCONEXÃO D/REDES";16,6836;46,2040;;;;;
85176296;"OUTS.AP. RADIOTELEFONIA,
RADIOTELEGR., ANALÓG.";6,6043;12,0593;;;;;
85176299;"OUTS.AP.REC. RADIOTELEF.
/RADIOTELEG./RADIOF.";19,9010;33,2892;;;;;
85176900;OUTS.APARELHOS ELÉTR.P/TELEFON. TELEG.P/FIO;6,7856;14,7039;;;;;
85177110;"Antenas próprias para telefones celulares
portáteis";4,7617;22,2610;;;;;
85177190;Outras;26,0000;111,1270;;;;;
85177900;-- Outras;1,6168;8,3837;;;;;
85181010;"Piezelétricos próprios para aparelhos
telefônicos";2,5017;6,9876;;;;;
85181090;"Outros microfones e seus
suportes";2,6676;11,9027;;;;;
85182100;-- Alto-falante (altifalante) único montado na sua caix;10,3389;11,6879;;;;;
85182200;"-- Alto-falantes (altifalantes) múltiplos
montados na m";4,7153;15,7882;;;;;
85182910;Piezelétricos próprios para aparelhos telefônicos;1,7702;10,5592;;;;;
85182990;"OUTS.ALTO-FALT NãO MONT/SEUS RECEPT.
NãO PIEZ.P/AP.TELEF";2,6749;27,0914;;;;;
85183000;- Fones de ouvido (Auscultadores e auriculares*), mesmo;1,5121;3,9742;;;;;
85184000;"AMPLIFICADORES ELÉTR.DE
AUDIOFREQÜÊNCIA";1,5548;4,4463;;;;;
85185000;APARELHOS ELÉTR. D/AMPLIFICAÇÃO DE SOM;2,9970;7,6577;;;;;
85189010;"PARTES DE ALTO-
FALANTES";3,4339;18,1726;;;;;
85189090;PARTES D/MICROFS. FONES D/OUVIDO, AMPLIFS.ETC.;19,7945;56,2869;;;;;
85193000;"- Pratos de toca-discos
(gira-discos*)";2,1282;3,8394;;;;;
85198110;"APAR.REPR.SOM C/SIST.LEITURA ÓPTICA P/""LASER""";7,2875;10,9370;;;;;
85198190;"OUTS.GRAV.DE SUP. MAGNÉT.S/DISP.
REPROD.SOM";4,8499;35,1971;;;;;
85198900;Outros apar.d/gravação e de reprodução de som;477,6756;629,8510;;;;;
85219000;- Outros;18,6260;30,0207;;;;;
85221000;"FONOCAPTORES P/APARS. D/GRAVAÇÃO/REPROD
.";8,4447;8,9135;;;;;
85229000;- Outros;89,6316;89,6316;;;;;
85232110;Cartôes magnéticos não gravados;1,7229;1,7359;;;;;
85232911;Do tipo utilizado em unidades de discos rígidos;56,4736;40,9877;;;;;
85232919;OUTROS DISCOS MAGNÉTICOS Ñ GRAVADOS;2,7211;2,7737;;;;;
85232990;"OUTS.DISCOS,FITAS, SUP.P/GRAV.D/SOM,
SEM.GRAV.";13,0346;7,7872;;;;;
85234110;DISCOS P/LEITURA P/LASER POSSIB.SER GRAVADO 1ÚNICA VEZ;5,0000;316,2841;;;;;
85234910;"DISCO GRAVADO P/LEITURA RAIO
LASER REPRODUÇÃO SÓ DO SOM";11,1342;28,9759;;;;;
85234920;"DISCO P/SISTEMA LASER, P/REPRODUÇÃO DIFERENTES
D/SOM/IMA";9,0343;39,7521;;;;;
85234990;"OUTS.SUPORTES ÓPTICOS GRAVADOS
P/SOM E SEMELHANTES";6,7635;23,5183;;;;;
85235110;"CARTõES DE MEMóRIA (""MEMORY CARDS"")";5,3137;21,3372;;;;;
85235190;DISPOSIT.P/ARMAZ.ñ VOLáTIL D/DADOS à BASE D/SEMICONDS.;12,7466;34,9771;;;;;
85235210;Cartões e etiquetas de acionamento por aproximação;16,3657;39,8890;;;;;
85235290;Outros;11,2403;7,6408;;;;;
85235900;-- Outros;21,4275;45,0009;;;;;
85238000;"OUTROS SUPORTES PARA GRAVAçÃO
D/SOM E SEMELHANTES";28,6658;28,6658;;;;;
85241100;-- De cristais líquidos;15,0748;20,5661;;;;;
85241900;-- Outros;7,3103;8,0404;;;;;
85249100;-- De cristais líquidos;14,6306;29,2088;;;;;
85249200;-- De diodos emissores de luz orgânicos (OLED);4,2753;7,1343;;;;;
85249900;-- Outros;2,2481;2,2481;;;;;
85255019;OUTS.APAR. TRANSMISSÃO P/RADIODIFUSÃO;29,5686;29,5686;;;;;
85255021;"De frequência superior a
7 GHz";222,2222;222,2222;;;;;
85255022;Em banda UHF, de frequência igual ou superior a 2,0 GHz, mas;5,4883;5,6729;;;;;
85255023;"Em banda UHF, com potência de saída
superior a 10 kW";12,4809;8,7382;;;;;
85255029;OUTROS APARS. TRANSMISSORES DE TELEVISÃO;7,7420;7,7420;;;;;
85256010;"APAR. TRANSMISSOR/RECEP
TOR D/RADIODIFUSÃO";3,1307;8,0745;;;;;
85256020;De televisão, de frequência superior a 7 GHz;3,7626;12,9885;;;;;
85256090;"OUTROS APARS. TRANSMISS.
C/RECEPTOR DE TV";23,5000;23,5000;;;;;
85258100;-- Ultrarrápidas, mencionadas na Nota de subposições 1;27,5573;31,8286;;;;;
85258200;"-- Outras, resistentes à radiação, mencionadas
na Nota";9,2808;9,7371;;;;;
85258300;-- Outras, de visão noturna, mencionadas na Nota de sub;70,4269;102,4399;;;;;
85258911;"Com três ou mais
captadores de imagem";28,1688;45,1875;;;;;
85258912;Com sensor de imagem a semicondutor tipo CCD, de mais d;3,1060;10,4625;;;;;
85258913;"Com sensor de imagem a semicondutor tipo
CMOS, de mais";98,8666;108,3581;;;;;
85258919;Outras;36,5702;71,4975;;;;;
85258921;Com três ou mais captadores de imagem;2,8124;11,0321;;;;;
85258922;Outras, próprias para captar imagens exclusivamente no;9,3630;278,6264;;;;;
85258929;Outras;27,0000;150,4000;;;;;
85261000;"AP.RADIODETECÇÃO E RADIOSSONDAGEM
(RADAR)";1,4472;3,5983;;;;;
85269100;APARELHOS DE RADIONAVEGAÇÃO;29,0216;29,0216;;;;;
85269200;"APARELHOS DE
RADIOTELECOMANDO";1,0121;2,4013;;;;;
85271200;-- Rádios toca-fitas (Rádios-leitores de cassetes*) de;1,7091;2,0699;;;;;
85271300;"-- Outros aparelhos combinados com um
aparelho de grava";3,2415;33,3101;;;;;
85271900;-- Outros;2,9695;22,5910;;;;;
85272100;-- Combinados com um aparelho de gravação ou de reprodu;3,0236;3,8322;;;;;
85272900;OUTS.AP.REC. C/FONTE EXT.ENERGIA P/VEÍCULOS;1,3153;3,1892;;;;;
85279100;"-- Combinados com um aparelho de gravação ou
de reprodu";0,1219;4,4771;;;;;
85279200;OUTS.REC.Ñ COM. C/AP.GRAV/REP,COMB. C/RELÓGIO;27,4703;37,0303;;;;;
85279990;"OUTS.AP.RECP. RADIODIF.C/RADIOTEL.
-RADIOTELEG.";2,4503;2,5035;;;;;
85284200;-- Capazes de serem conectados diretamente a uma máquin;1,8170;3,1331;;;;;
85284930;"Policromáticos, com dispositivos de seleção
de varredur";7,9855;16,4361;;;;;
85284990;Outros;4,4843;10,8435;;;;;
85285900;-- Outros;2,9771;7,3404;;;;;
85286200;-- Capazes de serem conectados diretamente a uma máquin;18,1121;72,7354;;;;;
85286910;"Com tecnologia de dispositivo digital de
microespelhos (DMD";2,4070;22,9853;;;;;
85286990;OUTROS PROJETORES;3,3501;19,5327;;;;;
85287119;OUTS.REC.DEC.INTEG. SIN.DIG.D/VÍDEO COD., CORES;88,9530;92,7507;;;;;
85287190;OUTS.APAR.REC. D/TELEV.MM.COMB. C/OUTS.CORES;7,7386;13,6889;;;;;
85287200;-- Outros, a cores;1,2104;1,4130;;;;;
85291020;"Antenas com refletor
parabólico";2,3241;13,8680;;;;;
85291090;OUTS.ANTENAS E REFLETOR DE ANTENA QQ.TIPO;10,6110;13,8837;;;;;
85299011;"GABINETES, BASTIDORES P/APS.
TRANSM./RECPTS.";6,1402;50,5460;;;;;
85299012;CIRC.IMPRESS.MONT. P/APRS. TRANSMISS/RECEPT.;8,6884;11,9725;;;;;
85299019;"OUTS.PARTES P/APARS.TRANSMIS.
/RECEPTORES";3,6470;15,5678;;;;;
85299020;OUTS.PARTS.P/APS. RECEPT.RADIODIF., TELEV.ETC.;2.314,3000;2.314,3000;;;;;
85299030;"OUTS.PARTS.P/APS. RADIODETEC.
/RADIOSSONDAG.";17,2817;37,6233;;;;;
85299040;"OUTRAS PARTES DE APARELHOS DE
RADIONAVEGAçãO";13,6999;19,9456;;;;;
85299050;De módulos de visualização da posição 85.24;4,5603;78,7555;;;;;
85299090;"OUTS.PARTS.P/AP. RADIOTELEC.
/CÂMERS.TV/VÍDEO";8,2655;8,2655;;;;;
85301010;APAR.ELÉT.DIGIT. P/CONTR/TRÁFEGO VIAS FÉRREAS;5,9733;8,0064;;;;;
85301090;"OUTS.APAR.P/VIAS FÉRREAS OU
SEMELHANTES";13,7151;30,3999;;;;;
85308010;APAR.ELÉTR.DIGIT. P/CONTR.TRÁFEGO D/AUTOMOTS.;3,2368;7,9474;;;;;
85308090;"OUTS.AP.ELÉT. SINALIZ.ETC.P/VIAS
TERRESTS.ETC";13,2218;47,0416;;;;;
85309000;PART.AP.ELÉT. D/SINAL.ETC.P/VIAS FÉRREAS,ETC.;12,9819;23,2326;;;;;
85311010;"ALARMES CONTRA INCÊNDIO/SOBREAQU
ECIMENTO";4,1435;16,0755;;;;;
85311090;OUTS.AP.ELÉT. D/ALARME,P/PROT. ROUBO/INCÊNDIO;3,0105;12,5163;;;;;
85312000;"PAINÉIS INDIC.C/DISP. CRIST.LÍQ/DIODOS
EMISS.D/LUZ";2,0683;11,7360;;;;;
85318000;OUTS.APRS.ELÉT. D/SINALIZ.ACÚSTICA OU VISUAL;3,3471;10,4088;;;;;
85319000;"PART.APRS.ELÉT. D/SINALIZ.ACÚSTICA
OU VISUAL";5,3121;8,0016;;;;;
85321000;- Condensadores fixos concebidos para linhas elétricas de 50;9,9984;96,3277;;;;;
85322111;"Com tensão de isolação
inferior ou igual a 125 V";10,8665;25,0021;;;;;
85322119;OUTS.COND.TÂNTALO P/MONT.EM SUPERFÍCIE (SMD);2,2464;2,8181;;;;;
85322120;"Próprios para montagem por inserção (PTH -Pin
Through Hole)";4,3596;17,2259;;;;;
85322190;"OUTS. CONDENSADORES
FIXOS ELÉTR. D/TÂNTALO";6,5304;18,7891;;;;;
85322200;"CONDENSADORES FIXOS ELETROLÍTICOS
ALUMÍNIO";24,2825;62,0795;;;;;
85322310;Próprios para montagem em superfície (SMD - Surface Mounted D;14,4625;27,8293;;;;;
85322390;"OUTS.COND. C/DIELÉTR.D/CERÂM.
D/1 CAMADA";28,0550;44,6186;;;;;
85322410;Próprios para montagem em superfície (SMD - Surface Mounted D;2,6156;11,9655;;;;;
85322420;"Próprios para montagem por inserção (PTH -Pin
Through Hole)";23,1835;97,1232;;;;;
85322490;OUTS.CONDENSAD. FIXOS C/DIELÉTR. CERÂMICA;12,7800;77,6725;;;;;
85322510;"Próprios para montagem em superfície (SMD -
Surface Mounted D";5,8308;10,9883;;;;;
85322590;"OUTS. CONDENSADORS. C/DIELÉTRICO D/PAP.
/PLÁST.";14,9536;16,4430;;;;;
85322910;Próprios para montagem em superfície (SMD - Surface Mounted D;5,9406;18,5830;;;;;
85322990;OUTROS CONDENSADORES FIXOS,ELÉTRICOS;21,6320;10,0635;;;;;
85323010;Próprios para montagem em superfície (SMD - Surface Mounted D;5,9058;23,3315;;;;;
85323090;"OUTS. CONDENSADORES
AJUSTÁVEIS OU VARIÁVEIS";5,6896;7,1037;;;;;
85329000;PARTES DE CONDENSADORES ELÉTRICOS;3,6748;7,8263;;;;;
85331000;"RESISTÊNCIAS FIXAS CARBONO,AGLOM.
/CAMADAS";3,0498;18,8554;;;;;
85332110;RESISTÊNCIAS FIXAS POT.NÃO SUP.20W, DE FIO;11,6399;25,0247;;;;;
85332120;"Próprias para montagem em superfície (SMD -
Surface Mounted D";6,8220;24,3429;;;;;
85332190;OUTRAS RESIST.FIXAS POT.NÃO SUPERIOR 20W;4,0697;15,0591;;;;;
85332900;"OUTRAS
RESISTÊNCIAS FIXAS";9,1087;36,8860;;;;;
85333110;POTENCIÔMETROS P/POT.Ñ SUP.A 20W;9,8116;11,1020;;;;;
85333190;"OUTS.RESIST. VARIÁVEIS POT.NÃO
SUPERIOR A 20W";11,0885;33,9373;;;;;
85333910;OUTS. POTENCIÔMETROS;4,5883;10,0843;;;;;
85333990;"OUTRAS RESISTÊNCIAS
VARIÁVEIS BOBINADAS";8,4188;30,0905;;;;;
85334011;Termistores;11,8891;22,7599;;;;;
85334012;"Varistores para uma tensão inferior ou igual a
1.000 V";7,2998;8,1863;;;;;
85334013;Outros varistores;14,5192;23,1900;;;;;
85334019;OUTS.RESIST.ELÉT. VARIÁV.Ñ LINEARS. SEMICONDUT.;14,8253;58,1943;;;;;
85334091;"Potenciômetro de carvão, do tipo utilizado para
determi";8,4101;13,3629;;;;;
85334092;OUTROS POTENCIÔMETROS DE CARVÃO;9,2661;33,1001;;;;;
85334099;"OUTRAS RESISTÊNCIAS
ELÉTRICAS VARIÁVEIS";2,4158;25,1644;;;;;
85339000;PARTES DE RESISTÊNCIAS ELÉTRICAS;9,8927;12,1588;;;;;
85340011;"CIRC.IMPR.SIMP.FACE RÍG.C/ISOL.D/RES.
FENÓLICA/PAP.CEL.";12,7203;23,9223;;;;;
85340012;CIRC.IMPR.SIMP.FACE RÍG.C/ISOL.D/RES. EPÓXIDA/PAP.CELUL.;10,4140;21,2624;;;;;
85340013;"CIRC.IMPR.SIMP.FACE RÍG.ISOL.D/RES.EPÓX.
/TEC.FIB.VIDRO";6,7174;15,1070;;;;;
85340019;OUTROS CIRCUITOS IMPRESSOS SIMPLES FACE RÍGIDOS;10,4621;11,8712;;;;;
85340020;"CIRCUITOS IMPRESSOS SIMPLES
FACE, FLEXÍVEIS";15,0572;48,4889;;;;;
85340031;CIRC.IMP.DUPLA FACE RÍG.C/ISOL.D/RES. FENÓLICA/PAP.CEL.;14,7568;15,3304;;;;;
85340032;"CIRC.IMP.DUPLA FACE RÍG.C/ISOL.D/RES.
EPÓXIDA/PAP.CELUL.";14,4647;25,2051;;;;;
85340033;"CIRC.IMP.DUPLA FACE RÍG.ISOL.D/RES.EPÓX.
/TEC.FIB.VIDRO";22,3409;25,7938;;;;;
85340039;OUTROS CIRCUITOS IMPRESSOS DUPLA FACE, RÍGIDOS;4,3168;162,6029;;;;;
85340040;"CIRCUITOS IMPRESSOS DUPLA
FACE, FLEXÍVIES";26,3868;41,4946;;;;;
85340051;"CIRC.IMP. MULTICAMADAS
C/ISOL.D/RES. EPÓXIDA/TEC.FIB.VIDR";17,7908;56,5185;;;;;
85340059;OUTROS CIRCUITOS IMPRESSOS MULTICAMADAS;2,7652;25,5865;;;;;
85351000;FUSÍVEIS E CORTA- CIRCUITO D/FUSÍVEIS SUP.1000V;9,0244;19,3602;;;;;
85352100;-- Para uma tensão inferior a 72,5 kV;2,9053;7,3390;;;;;
85352900;OUTROS DISJUNTORES, TENSÃO SUP.1000V;15,2598;22,6536;;;;;
85353013;"INTERRUPTORES A VÁCUO,S/DISP. D/ACION.,CORR.NOM.
<=1600A";5,7319;10,9204;;;;;
85353017;"INTERRUPTORES Ñ AUTOM.CORRENTE
NOM.<=1600A";14,1846;6,1944;;;;;
85353018;"OUTS. INTERRUPTS. AUT.,CORR.NOM.
<=1600A,EXC. IMERSSOS";3,5718;11,5581;;;;;
85353019;OUTS.SECCION. INTERRUPT.P/COR. NOM.<=1600A;5,3069;6,4302;;;;;
85353027;"OUTS. INTERRUPTORES Ñ
AUTOM. CORRENTE NOM.>1600A";5,7094;5,8633;;;;;
85353028;"OUTS. INTERRUPTS. AUT.,CORR.NOM.
>1600A,EXC.IMERSOS";6,4547;13,5520;;;;;
85353029;"OUTS.SECCION. INTERRUPT.P/COR.
NOM.>1600A";7,4358;14,5530;;;;;
85354010;Para-raios para proteção de linhas de transmissão de el;9,1155;20,5032;;;;;
85354090;"OUTS.PÁRA-RAIOS, LIM.TENSÃO,ELIMINAD.
D/ONDA";12,5121;45,9376;;;;;
85359010;"Comutadores com ampolas a vácuo, sem
interrupção de circulaç";7,4260;14,4740;;;;;
85359090;Outros;2,2821;13,6698;;;;;
85361000;FUSÍVEIS E CORTA- CIRC.FUSÍV.TENSÃO Ñ SUP.1000V;6,4947;8,7062;;;;;
85362000;"DISJUNTORES P/TENSÃO Ñ SUP. A
1.000 VOLTS";31,5153;70,1600;;;;;
85363010;Centelhador a gás;8,8944;23,6691;;;;;
85363090;Outros;7,6739;16,6795;;;;;
85364100;-- Para uma tensão não superior a 60 V;7,6120;10,6378;;;;;
85364900;"OUTROS RÉLES P/TENSÃO >A 60V
<=1000V";12,2242;2,1864;;;;;
85365010;UNID.CHAV.CONV. SUB/DESC.SIST. TELECOM.VIA SAT.;115,8026;606,2080;;;;;
85365020;UNID.CHAV.AMPLIF. ALTA POT.SIST.TEL.VIA SATÉLITE;14,3712;41,2566;;;;;
85365030;COMUTS.CODFS. DIGITS.P/MONT.EM CIRC.IMPRESS.;7,3488;20,0494;;;;;
85365090;OUTS.INTER.SECCION. COMUTAD. P/TENSÃO<1000V;1,0680;1,9754;;;;;
85366100;SUPORTES PARA LÂMPADAS;3,6711;6,8811;;;;;
85366910;TOMADA POLARIZADA E TOMADA BLINDADA;4,6518;9,6759;;;;;
85366990;OUTRAS TOMADAS DE CORRENTE MACHOS/FÊMEAS;10,9900;41,2352;;;;;
85367000;Conectores feixes ou cabos d/fibra óptica;2,3622;5,6149;;;;;
85369010;CONECTOR P/CAB. PLANO CONST.COND. PAREL.ISOL.;54,0000;54,0000;;;;;
85369020;TOMADA CONTATO DESLIZ. EM CONDUT. AÉREOS;3,6364;6,0767;;;;;
85369030;SOQUETES P/MICROESTRUTURAS ELETRÔNICAS;9,8853;26,1407;;;;;
85369040;CONECTORES P/CIRCUITO IMPRESSO;1,8524;10,3920;;;;;
85369050;Terminais de conexão para condensadores, mesmo montados em s;6,5500;8,5970;;;;;
85369060;"Conector de corrente elétrica para
acoplamento através da ca";5,1372;14,7490;;;;;
85369090;"OUTS.APR. P/INTERRUP.ETC.
P/CIRCUIT.ELÉT. T<=1KV";32,5142;133,3721;;;;;
85371011;Com processador e barramento de 32 bits ou superior, incorpo;1,3309;25,8386;;;;;
85371019;"OUTS.QUAD.,PAIN. C/APARS.CMD.NUM.
COMP.T<1KV.";11,3181;61,7924;;;;;
85371020;"QUADROS C/APARS. CONTR.
PROGRAMÁVEIS, T<=1KV";5,6449;53,5302;;;;;
85371030;CONTR.D/DEMANDA ENERG.ELÉTR. P/TENSÃO<1000V;15,2718;40,0273;;;;;
85371090;QQ.OUTS.QUADROS DISTR.ENERG.ELÉT. ATÉ 1000V;9,0652;14,6762;;;;;
85372010;Subestações isoladas a gás (GIS -Gas-Insulated Switchgearou;8,5685;10,3478;;;;;
85372090;OUTS.QUADROS,CAB., ARMÁR.,TENSÃO SUP. A 1000V;3,6830;9,1918;;;;;
85381000;QUADROS,PAINÉIS, ETC.S/APRS.INTERR. CIRC.ELÉT.;20,4327;80,9786;;;;;
85389010;CIRC.IMPRESSO MONT.P/APARS. INTERR.CIRC.ELÉT.;1,9103;5,9512;;;;;
85389020;De disjuntores, para uma tensão igual ou superior a 72,5 kV;7,5226;19,2275;;;;;
85389090;OUTS.PARTES P/APARS.INTERRUP. CIRCUITO ELÉTR.;2,3706;3,9613;;;;;
85391010;Para uma tensão inferior ou igual a 15 V;2,3425;5,5462;;;;;
85391090;OUTS.FARÓIS E PROJETORES, EM UNID.SELADAS;2,9269;19,7729;;;;;
85392110;Para uma tensão inferior ou igual a 15 V;3,1913;12,1016;;;;;
85392190;OUTS.LÂMP.TUBOS HALÓGENOS,DE TUNGSTÊNIO;4,3252;8,0287;;;;;
85392200;"-- Outros, de potência não superior a 200 W e
uma tensão sup";6,2570;15,2232;;;;;
85392910;Para uma tensão inferior ou igual a 15 V;5,5533;15,0153;;;;;
85392990;"OUTS.LÂMP.TUB. INCAND.EXC.ULTRAV.
/INFRAVERM.";12,6941;12,6941;;;;;
85393111;Que contenham mais de 5 mg de mercúrio por cada invólucro (t;7,1142;7,6327;;;;;
85393119;Outras;7,0141;8,9847;;;;;
85393120;Outras lâmpadas;2,3756;3,1467;;;;;
85393131;Com fósforo tribanda e que contenham mais de 5 mg de mercúri;3,0910;4,9384;;;;;
85393139;Outros;4,0465;6,5161;;;;;
85393210;De vapor de mercúrio;9,9659;12,5993;;;;;
85393220;De vapor de sódio;8,7481;11,3908;;;;;
85393230;De halogeneto metálico;5,2848;9,9531;;;;;
85393919;Outros;3,1617;3,1617;;;;;
85393990;Outros;23,7481;59,0798;;;;;
85394110;De potência igual ou superior a 1.000 W;13,5683;8,4797;;;;;
85394190;"OUTRAS LÂMPADAS
DE ARCO";4,8305;13,3828;;;;;
85394900;"OUTS.LÂMP.,TUBOS D/RAIOS ULTRAV.
/INFRAVERM.";2,4578;13,0820;;;;;
85395100;"-- Módulos de diodos
emissores de luz (LED)";3,8585;8,1601;;;;;
85395200;-- Lâmpadas e tubos de diodos emissores de luz (LED);143,8051;0,7794;;;;;
85399010;"ELETRODOS P/LÂMP.
/TUBOS ELÉTR. D/INCAND.ETC.";3,8216;8,8683;;;;;
85399020;BASES P/LÂMP.TUBOS ELÉTRIC. D/INCANDESC.ETC.;2,0215;4,1318;;;;;
85399090;"OUTS.PARTES P/LÂMP.
/TUBOS ELÉTR. INCAND.ETC.";2,1350;4,8575;;;;;
85407100;TUBOS P/MICROONDAS, MAGNÉTRONS;104,1016;104,1016;;;;;
85407900;"OUTS.TB P/MICROONDAS,EXC.
COMANDOS P/GRADE";28,6411;63,1871;;;;;
85408910;VÁLVULAS DE POTÊNCIA P/TRANSMISSORES;49,0537;69,6206;;;;;
85408990;"OUTRS.LÂMP.
/TUBOS/VÁLVULAS ELETRÔNICAS ETC.";176,3583;176,3583;;;;;
85409110;BOBINAS DE DEFLEXÃO (YOKES);13,0286;13,0286;;;;;
85409900;"OUTS.PART.LÂMP. TUBOS,VÁLV.ELÉTR.
DA POS.8540";3,6773;18,0068;;;;;
85411011;DIODOS NÃO MONTADOS, ZENER;12,2375;58,2711;;;;;
85411012;"DIODOS DE INTENS. D/CORRENTE <=3A Ñ
MONTADOS";13,7397;42,6239;;;;;
85411019;OUTROS DIODOS NÃO MONTADOS;37,2999;133,7778;;;;;
85411021;"DIODOS MONTADOS P/MONTAG.
SUPERFÍCIE, ZENER";35,6884;83,3210;;;;;
85411022;DIODOS INTENSIDADE D/CORRENTE<=3A, MONTADOS;29,0180;85,6102;;;;;
85411029;"OUTS.DIOD.MONT.EXC. FOTODIODOS,DIODO
EMIS.LUZ";14,3355;41,3350;;;;;
85411031;Zener;1,5000;6,6667;;;;;
85411032;Outros, de intensidade de corrente inferior ou igual a 3 A;32,8206;66,0286;;;;;
85411039;Outros;5,9505;46,6232;;;;;
85411091;OUTROS DIODOS,EXC. FOTODIODOS, ZENER;9,6552;34,4339;;;;;
85411092;"OUTROS DIODOS D/INTENSIDADE
D/CORRENTE<=3A";10,5131;35,7191;;;;;
85411099;OUTS.DIOD.EXC. FOTODIOD.E DIODOS EMISS.D/LUZ;7,3162;34,3902;;;;;
85412110;"TRANSISTOR Ñ MONT. CAP.DE DISSIPAÇÃO
<1W";27,9648;131,1334;;;;;
85412120;Montados, próprios para montagem em superfície (SMD -Surface;26,8411;76,9287;;;;;
85412191;"TRANSIST.,D/EFEITO D/CAMPO,C/JUNÇÃO
HETEROG.";9,7888;46,7682;;;;;
85412199;OUTS.TRANSIST.CAP. DISSIP.<1W EXC. FOTOTRANS.;34,4899;42,8207;;;;;
